nct_id,is_fda_regulated,is_section_801
NCT00116415,,
NCT00114699,,
NCT00109434,,
NCT00109070,,
NCT00108238,,
NCT00108095,,
NCT00107718,,
NCT00106236,,
NCT00104780,,
NCT00104455,,
NCT00101946,,
NCT00100776,,
NCT00100282,,
NCT00099944,,
NCT00099554,,
NCT00092911,,
NCT00092508,,
NCT00091039,,
NCT00087815,,
NCT00086398,,
NCT00083928,,
NCT00082628,,
NCT00081835,,
NCT00079300,,
NCT00078819,,
NCT00077038,,
NCT00076518,,
NCT00075543,,
NCT00071448,,
NCT00069524,,
NCT00063830,,
NCT00062712,,
NCT00061126,,
NCT00055718,,
NCT00053547,,
NCT00051194,,
NCT00051142,,
NCT00047632,,
NCT00047138,,
NCT00046397,,
NCT00045539,,
NCT00000522,,
NCT00044733,,
NCT00044616,,
NCT00040417,,
NCT00038636,,
NCT00036478,,
NCT00034112,,
NCT00033176,,
NCT00032747,,
NCT00032175,,
NCT00030563,,
NCT00030173,,
NCT00030121,,
NCT00027625,,
NCT00025402,,
NCT00024921,,
NCT00024362,,
NCT00005741,,
NCT00021944,,
NCT00020930,,
NCT00019955,,
NCT00019201,,
NCT00018746,,
NCT00018330,,
NCT00016211,,
NCT00015028,,
NCT00013507,,
NCT00011440,,
NCT00008242,,
NCT00006488,,
NCT00006312,,
NCT00006263,,
NCT00006233,,
NCT00005915,,
NCT00005694,,
NCT00005506,,
NCT00005440,,
NCT00005303,,
NCT00005301,,
NCT00005249,,
NCT00005172,,
NCT00005164,,
NCT00005148,,
NCT00005107,,
NCT00005071,,
NCT00004983,,
NCT00004905,,
NCT00004826,,
NCT00004419,,
NCT00004132,,
NCT00003883,,
NCT00003680,,
NCT00003582,,
NCT00003532,,
NCT00003500,,
NCT00003456,,
NCT00003356,,
NCT00003252,,
NCT00002800,,
NCT00002789,,
NCT00002777,,
NCT00002748,,
NCT00002466,,
NCT00002270,,
NCT00002267,,
NCT00002181,,
NCT00002046,,
NCT00001989,,
NCT00001929,,
NCT00001748,,
NCT00001661,,
NCT00001614,,
NCT00001496,,
NCT00001477,,
NCT00001170,,
NCT00001067,,
NCT00000993,,
NCT00000962,,
NCT00000916,,
NCT00000912,,
NCT00000812,,
NCT00000811,,
NCT00000757,,
NCT00000741,,
NCT00000707,,
NCT00000673,,
NCT00000670,,
NCT00000663,,
NCT00000639,,
NCT00000587,,
NCT00000274,,
NCT00000270,,
NCT00000175,,
NCT03003494,,
NCT02883907,,
NCT02751879,,
NCT02342717,,
NCT02265640,,
NCT02260076,,
NCT02222168,,
NCT02194205,,
NCT02191423,,
NCT02183584,,
NCT02182336,,
NCT02182271,,
NCT02171156,,
NCT02171026,,
NCT02170571,,
NCT02149108,,
NCT01774370,,
NCT01707147,,
NCT01662505,,
NCT01644305,,
NCT01563315,,
NCT01322477,,
NCT01315509,,
NCT01222533,,
NCT01188213,,
NCT01179347,,
NCT01122680,,
NCT01113606,,
NCT01016990,,
NCT01012141,,
NCT00986271,,
NCT00969761,,
NCT00917202,,
NCT00882973,,
NCT00854204,,
NCT00824876,,
NCT00792025,,
NCT00785668,,
NCT00752648,,
NCT00736099,,
NCT00667238,,
NCT00659581,,
NCT00646919,,
NCT00642148,,
NCT00642096,,
NCT00631592,,
NCT00005766,,
NCT00604344,,
NCT00572806,,
NCT00076700,,
NCT00565240,,
NCT00565162,,
NCT00564213,,
NCT00562926,,
NCT00559338,,
NCT00552734,,
NCT00545935,,
NCT00545389,,
NCT00540033,,
NCT00538889,,
NCT00529698,,
NCT00528385,,
NCT00526539,,
NCT00520455,,
NCT00520221,,
NCT00516113,,
NCT00515463,,
NCT00511420,,
NCT00505973,,
NCT00504673,,
NCT00498134,,
NCT00486967,,
NCT00486616,,
NCT00486122,,
NCT00485511,,
NCT00483353,,
NCT00483912,,
NCT00479947,,
NCT00477841,,
NCT00477022,,
NCT00473239,,
NCT00472888,,
NCT00471796,,
NCT00470002,,
NCT00467948,,
NCT00465699,,
NCT00465387,,
NCT00461942,,
NCT00460044,,
NCT00006497,,
NCT00458289,,
NCT00454610,,
NCT00453596,,
NCT00452738,,
NCT00442585,,
NCT00436085,,
NCT00435955,,
NCT00426218,,
NCT00424411,,
NCT00421746,,
NCT00420251,,
NCT00419016,,
NCT00417144,,
NCT00415740,,
NCT00411125,,
NCT00410592,,
NCT00409370,,
NCT00408980,,
NCT00408382,,
NCT00406861,,
NCT00405860,,
NCT00401271,,
NCT00399451,,
NCT00399412,,
NCT00395681,,
NCT00394108,,
NCT00391742,,
NCT00390949,,
NCT00388271,,
NCT00386711,,
NCT00383825,,
NCT00382057,,
NCT00381199,,
NCT00381147,,
NCT00380900,,
NCT00378417,,
NCT00377091,,
NCT00376480,,
NCT00376311,,
NCT00375284,,
NCT00374764,,
NCT00368667,,
NCT00366171,,
NCT00363181,,
NCT00357643,,
NCT00357487,,
NCT00356187,,
NCT00353444,,
NCT00350168,,
NCT00347815,,
NCT00344422,,
NCT00342602,,
NCT00336011,,
NCT00333645,,
NCT00330356,,
NCT00330005,,
NCT00328055,,
NCT00320554,,
NCT00320268,,
NCT00319189,,
NCT00318422,,
NCT00318006,,
NCT00317551,,
NCT00316043,,
NCT00315783,,
NCT00312117,,
NCT00311519,,
NCT00310622,,
NCT00309166,,
NCT00305812,,
NCT00253760,,
NCT00301340,,
NCT00300170,,
NCT00298129,,
NCT00297687,,
NCT00295555,,
NCT00294463,,
NCT00293501,,
NCT00291967,,
NCT00291044,,
NCT00290264,,
NCT00290069,,
NCT00289159,,
NCT00288769,,
NCT00005216,,
NCT00287326,,
NCT00286052,,
NCT00285285,,
NCT00278252,,
NCT00277407,,
NCT00276354,,
NCT00272922,,
NCT00266643,,
NCT00262249,,
NCT00259909,,
NCT00258505,,
NCT00258050,,
NCT00257413,,
NCT00257036,,
NCT00255424,,
NCT00254228,,
NCT00252382,,
NCT00251784,,
NCT00250562,,
NCT00249054,,
NCT00248378,,
NCT00245986,,
NCT00244829,,
NCT00244153,,
NCT00243672,,
NCT00243139,,
NCT00243113,,
NCT00240266,,
NCT00239603,,
NCT00239304,,
NCT00238641,,
NCT00238550,,
NCT00237055,,
NCT00236639,,
NCT00236379,,
NCT00236262,,
NCT00236028,,
NCT00233233,,
NCT00231543,,
NCT00228930,,
NCT00226603,,
NCT00224341,,
NCT00222924,,
NCT00222183,,
NCT00220363,,
NCT00216840,,
NCT00216346,,
NCT00213577,,
NCT00213174,,
NCT00212589,,
NCT00212173,,
NCT00205205,,
NCT00206115,,
NCT00203320,,
NCT00201318,,
NCT00199901,,
NCT00193869,,
NCT00193388,,
NCT00192816,,
NCT00192673,,
NCT00191555,,
NCT00190021,,
NCT00189384,,
NCT00189033,,
NCT00187785,,
NCT00184990,,
NCT00184561,,
NCT00183846,,
NCT00182299,,
NCT00182169,,
NCT00180895,,
NCT00180414,,
NCT00177008,,
NCT00176215,,
NCT00173186,,
NCT00170820,,
NCT00169520,,
NCT00168688,,
NCT00166452,,
NCT00166348,,
NCT00166023,,
NCT00165776,,
NCT00164307,,
NCT00163150,,
NCT00162006,,
NCT00161148,,
NCT00160225,,
NCT00158873,,
NCT00158106,,
NCT00157222,,
NCT00154921,,
NCT00153387,,
NCT00149695,,
NCT00147316,,
NCT00147485,,
NCT00146484,,
NCT00146172,,
NCT00144820,,
NCT00143364,,
NCT00141843,,
NCT00139893,,
NCT00139672,,
NCT00139321,,
NCT00138385,,
NCT00136604,,
NCT00133159,,
NCT00132652,,
NCT00132561,,
NCT00132483,,
NCT00132093,,
NCT00130481,,
NCT00130013,,
NCT00128804,,
NCT00128011,,
NCT00126022,,
NCT00125333,,
NCT00125294,,
NCT00121862,,
NCT00121823,,
NCT00118833,,
NCT00117377,,
NCT00117000,,
NCT00111969,,
NCT00110903,,
NCT00110799,,
NCT00108446,,
NCT00108121,,
NCT00107523,,
NCT00106314,,
NCT00105430,,
NCT00104143,,
NCT00102791,,
NCT00102232,,
NCT00100373,,
NCT00095186,,
NCT00087841,,
NCT00089557,,
NCT00088660,,
NCT00088387,,
NCT00084669,,
NCT00083629,,
NCT00083525,,
NCT00083395,,
NCT00082238,,
NCT00075998,,
NCT00074646,,
NCT00073138,,
NCT00072228,,
NCT00069459,,
NCT00062972,,
NCT00061737,,
NCT00061503,,
NCT00056628,,
NCT00056095,,
NCT00054769,,
NCT00053794,,
NCT00050388,,
NCT00048503,,
NCT00047957,,
NCT00045448,,
NCT00045123,,
NCT00044824,,
NCT00043446,,
NCT00043030,,
NCT00042900,,
NCT00041249,,
NCT00000496,,
NCT00039702,,
NCT00038714,,
NCT00037726,,
NCT00036062,,
NCT00035620,,
NCT00035360,,
NCT00035321,,
NCT00034034,,
NCT00032903,,
NCT00032734,,
NCT00030589,,
NCT00029250,,
NCT00027677,,
NCT00027430,,
NCT00027079,,
NCT00025688,,
NCT00025064,,
NCT00024401,,
NCT00023062,,
NCT00018291,,
NCT00019929,,
NCT00000488,,
NCT00016601,,
NCT00013728,,
NCT00013663,,
NCT00013416,,
NCT00011739,,
NCT00010270,,
NCT00007735,,
NCT00005721,,
NCT00006276,,
NCT00006093,,
NCT00005960,,
NCT00005988,,
NCT00005979,,
NCT00005764,,
NCT00005691,,
NCT00005638,,
NCT00005456,,
NCT00005432,,
NCT00005348,,
NCT00005347,,
NCT00005333,,
NCT00005258,,
NCT00005202,,
NCT00005141,,
NCT00005105,,
NCT00004986,,
NCT00004852,,
NCT00004736,,
NCT00004728,,
NCT00004659,,
NCT00004487,,
NCT00004426,,
NCT00004415,,
NCT00004375,,
NCT00004374,,
NCT00004151,,
NCT00004115,,
NCT00003893,,
NCT00003670,,
NCT00003491,,
NCT00003455,,
NCT00003013,,
NCT00001251,,
NCT00002730,,
NCT00002652,,
NCT00002386,,
NCT00002254,,
NCT00002164,,
NCT00002141,,
NCT00002096,,
NCT00002064,,
NCT00002014,,
NCT00002008,,
NCT00001983,,
NCT00001967,,
NCT00001878,,
NCT00001764,,
NCT00001735,,
NCT00001680,,
NCT00001649,,
NCT00001528,,
NCT00001301,,
NCT00001291,,
NCT00001255,,
NCT00001171,,
NCT00001129,,
NCT00001047,,
NCT00001012,,
NCT00000990,,
NCT00000980,,
NCT00000979,,
NCT00000975,,
NCT00000966,,
NCT00000946,,
NCT00000940,,
NCT00000938,,
NCT00000921,,
NCT00000882,,
NCT00000851,,
NCT00000788,,
NCT00000706,,
NCT00000669,,
NCT00000660,,
NCT00000518,,
NCT00000443,,
NCT00000375,,
NCT00000372,,
NCT00000333,,
NCT00000275,,
NCT00000245,,
NCT00000208,,
NCT02850965,,
NCT02197416,,
NCT02273778,,
NCT02264041,,
NCT02262650,,
NCT02254161,,
NCT02246894,,
NCT02231931,,
NCT02223026,,
NCT02221401,,
NCT02203864,,
NCT02201329,,
NCT02194348,,
NCT02194335,,
NCT02187575,,
NCT02183714,,
NCT02183532,,
NCT02182076,,
NCT02177318,,
NCT02172794,,
NCT02172391,,
NCT02172339,,
NCT02121535,,
NCT01944631,,
NCT01594515,,
NCT01411254,,
NCT00703235,,
NCT01229917,,
NCT01206816,,
NCT01124279,,
NCT00968123,,
NCT00889551,,
NCT00847106,,
NCT00696579,,
NCT00671216,,
NCT00654784,,
NCT00636038,,
NCT00629928,,
NCT00603252,,
NCT00593255,,
NCT00592969,,
NCT00005688,,
NCT00569322,,
NCT00565097,,
NCT00564707,,
NCT00563758,,
NCT00556517,,
NCT00552864,,
NCT00552227,,
NCT00551044,,
NCT00546676,,
NCT00543348,,
NCT00541580,,
NCT00539201,,
NCT00536432,,
NCT00534508,,
NCT00533312,,
NCT00529009,,
NCT00528151,,
NCT00527384,,
NCT00527046,,
NCT00521690,,
NCT00520390,,
NCT00518024,,
NCT00517777,,
NCT00517218,,
NCT00516594,,
NCT00502957,,
NCT00498251,,
NCT00497484,,
NCT00496171,,
NCT00496002,,
NCT00491166,,
NCT00490308,,
NCT00485043,,
NCT00484692,,
NCT00484237,,
NCT00482456,,
NCT00479375,,
NCT00470964,,
NCT00470509,,
NCT00464802,,
NCT00462397,,
NCT00459966,,
NCT00452621,,
NCT00451438,,
NCT00449436,,
NCT00446940,,
NCT00447902,,
NCT00447018,,
NCT00444769,,
NCT00443716,,
NCT00442819,,
NCT00441389,,
NCT00439114,,
NCT00437944,,
NCT00436397,,
NCT00430534,,
NCT00428311,,
NCT00427102,,
NCT00425256,,
NCT00420667,,
NCT00416390,,
NCT00411190,,
NCT00410098,,
NCT00408759,,
NCT00407706,,
NCT00407004,,
NCT00404716,,
NCT00403819,,
NCT00399659,,
NCT00398788,,
NCT00398684,,
NCT00397995,,
NCT00396396,,
NCT00389545,,
NCT00388817,,
NCT00388791,,
NCT00385008,,
NCT00382694,,
NCT00375297,,
NCT00370032,,
NCT00367731,,
NCT00365781,,
NCT00364065,,
NCT00360945,,
NCT00358124,,
NCT00358839,,
NCT00358371,,
NCT00358085,,
NCT00357812,,
NCT00353847,,
NCT00348413,,
NCT00348608,,
NCT00347295,,
NCT00346658,,
NCT00346424,,
NCT00005369,,
NCT00341614,,
NCT00336609,,
NCT00334841,,
NCT00332332,,
NCT00329615,,
NCT00329498,,
NCT00329147,,
NCT00326794,,
NCT00324389,,
NCT00323505,,
NCT00323336,,
NCT00320060,,
NCT00316628,,
NCT00315081,,
NCT00314405,,
NCT00313274,,
NCT00312351,,
NCT00312156,,
NCT00308659,,
NCT00307775,,
NCT00306241,,
NCT00302861,,
NCT00005247,,
NCT00293215,,
NCT00292812,,
NCT00005217,,
NCT00288730,,
NCT00285181,,
NCT00285025,,
NCT00283036,,
NCT00274690,,
NCT00275366,,
NCT00275223,,
NCT00273026,,
NCT00271973,,
NCT00271843,,
NCT00271414,,
NCT00269815,,
NCT00269659,,
NCT00268827,,
NCT00264667,,
NCT00264407,,
NCT00263380,,
NCT00263146,,
NCT00262392,,
NCT00005125,,
NCT00258037,,
NCT00257582,,
NCT00256685,,
NCT00256256,,
NCT00251966,,
NCT00248196,,
NCT00248027,,
NCT00244062,,
NCT00241995,,
NCT00241553,,
NCT00234429,,
NCT00233896,,
NCT00231075,,
NCT00230464,,
NCT00229073,,
NCT00226902,,
NCT00223158,,
NCT00222248,,
NCT00221754,,
NCT00221624,,
NCT00220935,,
NCT00220792,,
NCT00220532,,
NCT00218309,,
NCT00217308,,
NCT00217191,,
NCT00216710,,
NCT00216645,,
NCT00215969,,
NCT00215722,,
NCT00215371,,
NCT00213941,,
NCT00212914,,
NCT00212810,,
NCT00212316,,
NCT00212030,,
NCT00201383,,
NCT00201331,,
NCT00199784,,
NCT00199056,,
NCT00198185,,
NCT00196534,,
NCT00196235,,
NCT00194311,,
NCT00188604,,
NCT00184964,,
NCT00184808,,
NCT00183235,,
NCT00182598,,
NCT00177502,,
NCT00176163,,
NCT00175994,,
NCT00174681,,
NCT00173251,,
NCT00171262,,
NCT00170872,,
NCT00170521,,
NCT00170443,,
NCT00165711,,
NCT00164957,,
NCT00162968,,
NCT00162708,,
NCT00163397,,
NCT00163345,,
NCT00162279,,
NCT00161915,,
NCT00158457,,
NCT00157638,,
NCT00157482,,
NCT00155883,,
NCT00155571,,
NCT00155350,,
NCT00155220,,
NCT00154986,,
NCT00153777,,
NCT00152880,,
NCT00149604,,
NCT00150553,,
NCT00148018,,
NCT00145743,,
NCT00143416,,
NCT00143260,,
NCT00141050,,
NCT00140868,,
NCT00139334,,
NCT00138996,,
NCT00138710,,
NCT00135967,,
NCT00132041,,
NCT00131027,,
NCT00130403,,
NCT00129883,,
NCT00129051,,
NCT00128544,,
NCT00127972,,
NCT00126152,,
NCT00124397,,
NCT00122850,,
NCT00122785,,
NCT00121329,,
NCT00120341,,
NCT00119951,,
NCT00119756,,
NCT00113620,,
NCT00113061,,
NCT00111553,,
NCT00109096,,
NCT00107666,,
NCT00105872,,
NCT00105846,,
NCT00104494,,
NCT00103948,,
NCT00103168,,
NCT00102505,,
NCT00102284,,
NCT00101855,,
NCT00099957,,
NCT00099099,,
NCT00098085,,
NCT00097019,,
NCT00096525,,
NCT00093990,,
NCT00091585,,
NCT00091338,,
NCT00089713,,
NCT00085800,,
NCT00085059,,
NCT00083967,,
NCT00083252,,
NCT00082550,,
NCT00080457,,
NCT00080431,,
NCT00080210,,
NCT00079534,,
NCT00078598,,
NCT00078429,,
NCT00000532,,
NCT00073385,,
NCT00072956,,
NCT00070421,,
NCT00069875,,
NCT00067457,,
NCT00065767,,
NCT00063479,,
NCT00006502,,
NCT00062907,,
NCT00061724,,
NCT00059943,,
NCT00051207,,
NCT00056953,,
NCT00056940,,
NCT00055185,,
NCT00049985,,
NCT00046449,,
NCT00044577,,
NCT00044460,,
NCT00041288,,
NCT00039767,,
NCT00039546,,
NCT00036088,,
NCT00035880,,
NCT00035334,,
NCT00033111,,
NCT00033072,,
NCT00029120,,
NCT00025285,,
NCT00024661,,
NCT00021008,,
NCT00020540,,
NCT00019695,,
NCT00019357,,
NCT00019058,,
NCT00016679,,
NCT00016445,,
NCT00017810,,
NCT00015132,,
NCT00014521,,
NCT00012922,,
NCT00013598,,
NCT00012805,,
NCT00012727,,
NCT00012142,,
NCT00010816,,
NCT00010244,,
NCT00008853,,
NCT00006552,,
NCT00006469,,
NCT00006426,,
NCT00006353,,
NCT00006273,,
NCT00006087,,
NCT00006019,,
NCT00005962,,
NCT00005941,,
NCT00005652,,
NCT00005611,,
NCT00005554,,
NCT00005389,,
NCT00005165,,
NCT00004925,,
NCT00004842,,
NCT00004828,,
NCT00004646,,
NCT00004585,,
NCT00004486,,
NCT00004342,,
NCT00004225,,
NCT00004164,,
NCT00004065,,
NCT00002335,,
NCT00003899,,
NCT00003749,,
NCT00003682,,
NCT00003678,,
NCT00003539,,
NCT00003534,,
NCT00003489,,
NCT00003353,,
NCT00003241,,
NCT00003284,,
NCT00003198,,
NCT00003195,,
NCT00003151,,
NCT00003133,,
NCT00003100,,
NCT00002897,,
NCT00002887,,
NCT00002822,,
NCT00002778,,
NCT00002687,,
NCT00002559,,
NCT00002488,,
NCT00002439,,
NCT00002404,,
NCT00002201,,
NCT00002381,,
NCT00002376,,
NCT00002227,,
NCT00002205,,
NCT00002193,,
NCT00002178,,
NCT00002160,,
NCT00002036,,
NCT00002005,,
NCT00001749,,
NCT00001478,,
NCT00001344,,
NCT00001237,,
NCT00001091,,
NCT00000899,,
NCT00000768,,
NCT00000708,,
NCT00000558,,
NCT00000476,,
NCT00000473,,
NCT00000343,,
NCT00000230,,
NCT00000152,,
NCT02969317,,
NCT02963701,,
NCT02882295,,
NCT02871206,,
NCT02635750,,
NCT02574845,,
NCT02341599,,
NCT02284945,,
NCT02261116,,
NCT02259751,,
NCT02254057,,
NCT02254018,,
NCT02251184,,
NCT02238106,,
NCT02233881,,
NCT02224248,,
NCT02198274,,
NCT02194127,,
NCT02183389,,
NCT02182414,,
NCT02182323,,
NCT02172144,,
NCT02126865,,
NCT02107079,,
NCT02035917,,
NCT01990378,,
NCT01874483,,
NCT01856478,,
NCT01806207,,
NCT01703845,,
NCT01703286,,
NCT01556698,,
NCT01395485,,
NCT01353066,,
NCT01306175,,
NCT01304329,,
NCT01131676,,
NCT01061567,,
NCT01007721,,
NCT00887289,,
NCT00867100,,
NCT00820963,,
NCT00804297,,
NCT00796653,,
NCT00751803,,
NCT00727571,,
NCT00706888,,
NCT00697866,,
NCT00675194,,
NCT00642161,,
NCT00611156,,
NCT00567619,,
NCT00563420,,
NCT00557336,,
NCT00558168,,
NCT00554710,,
NCT00551304,,
NCT00545376,,
NCT00543829,,
NCT00541216,,
NCT00540059,,
NCT00539903,,
NCT00534066,,
NCT00532545,,
NCT00530595,,
NCT00530231,,
NCT00530179,,
NCT00529594,,
NCT00528996,,
NCT00527176,,
NCT00526955,,
NCT00523822,,
NCT00523757,,
NCT00521807,,
NCT00518817,,
NCT00039936,,
NCT00503022,,
NCT00499551,,
NCT00499538,,
NCT00496535,,
NCT00496509,,
NCT00493909,,
NCT00493519,,
NCT00492479,,
NCT00489892,,
NCT00484835,,
NCT00483132,,
NCT00483028,,
NCT00481416,,
NCT00480480,,
NCT00480051,,
NCT00479297,,
NCT00474500,,
NCT00469989,,
NCT00468351,,
NCT00461344,,
NCT00457145,,
NCT00456443,,
NCT00456183,,
NCT00456040,,
NCT00451854,,
NCT00451802,,
NCT00449111,,
NCT00448006,,
NCT00447486,,
NCT00446875,,
NCT00445796,,
NCT00439023,,
NCT00437814,,
NCT00436124,,
NCT00435968,,
NCT00435786,,
NCT00434382,,
NCT00431496,,
NCT00425360,,
NCT00425035,,
NCT00424567,,
NCT00423566,,
NCT00367419,,
NCT00418795,,
NCT00419692,,
NCT00416507,,
NCT00416052,,
NCT00414622,,
NCT00410748,,
NCT00005427,,
NCT00408824,,
NCT00406380,,
NCT00406341,,
NCT00405847,,
NCT00405041,,
NCT00403858,,
NCT00399997,,
NCT00400959,,
NCT00400322,,
NCT00397956,,
NCT00392964,,
NCT00392717,,
NCT00391040,,
NCT00390845,,
NCT00386555,,
NCT00386321,,
NCT00381186,,
NCT00378027,,
NCT00377117,,
NCT00372372,,
NCT00368979,,
NCT00368186,,
NCT00367614,,
NCT00366431,,
NCT00364702,,
NCT00364143,,
NCT00363441,,
NCT00362531,,
NCT00361023,,
NCT00360425,,
NCT00359788,,
NCT00352157,,
NCT00340470,,
NCT00348062,,
NCT00346814,,
NCT00342524,,
NCT00342212,,
NCT00339261,,
NCT00338338,,
NCT00337545,,
NCT00334711,,
NCT00332033,,
NCT00331578,,
NCT00331318,,
NCT00330343,,
NCT00329446,,
NCT00327899,,
NCT00325910,,
NCT00324571,,
NCT00005330,,
NCT00319358,,
NCT00315796,,
NCT00314964,,
NCT00312793,,
NCT00311337,,
NCT00310986,,
NCT00305838,,
NCT00304811,,
NCT00300404,,
NCT00297739,,
NCT00297661,,
NCT00297531,,
NCT00295685,,
NCT00292006,,
NCT00291863,,
NCT00218153,,
NCT00290134,,
NCT00289601,,
NCT00288717,,
NCT00286884,,
NCT00283790,,
NCT00284479,,
NCT00278239,,
NCT00277550,,
NCT00276393,,
NCT00274066,,
NCT00272324,,
NCT00272246,,
NCT00270049,,
NCT00269958,,
NCT00269386,,
NCT00268411,,
NCT00268164,,
NCT00267397,,
NCT00264992,,
NCT00264225,,
NCT00263406,,
NCT00261508,,
NCT00259675,,
NCT00256711,,
NCT00256347,,
NCT00255294,,
NCT00253396,,
NCT00208728,,
NCT00243087,,
NCT00242853,,
NCT00241930,,
NCT00240721,,
NCT00235924,,
NCT00004682,,
NCT00232388,,
NCT00232115,,
NCT00232024,,
NCT00231920,,
NCT00229827,,
NCT00229710,,
NCT00228917,,
NCT00225394,,
NCT00224406,,
NCT00223522,,
NCT00004664,,
NCT00222833,,
NCT00222651,,
NCT00222092,,
NCT00220207,,
NCT00219765,,
NCT00218907,,
NCT00217815,,
NCT00218829,,
NCT00217295,,
NCT00217113,,
NCT00217061,,
NCT00216333,,
NCT00214708,,
NCT00213200,,
NCT00213187,,
NCT00212654,,
NCT00211120,,
NCT00209625,,
NCT00208650,,
NCT00199238,,
NCT00197457,,
NCT00196911,,
NCT00196417,,
NCT00194597,,
NCT00194181,,
NCT00193284,,
NCT00193245,,
NCT00192088,,
NCT00192452,,
NCT00192374,,
NCT00189345,,
NCT00189098,,
NCT00184951,,
NCT00183040,,
NCT00181961,,
NCT00181636,,
NCT00181129,,
NCT00179530,,
NCT00178581,,
NCT00177593,,
NCT00178113,,
NCT00176995,,
NCT00175266,,
NCT00173927,,
NCT00173589,,
NCT00172588,,
NCT00172575,,
NCT00170924,,
NCT00170911,,
NCT00170755,,
NCT00170378,,
NCT00170300,,
NCT00164710,,
NCT00164580,,
NCT00160797,,
NCT00156741,,
NCT00155714,,
NCT00155207,,
NCT00154024,,
NCT00153556,,
NCT00152997,,
NCT00151710,,
NCT00151307,,
NCT00150852,,
NCT00149526,,
NCT00149331,,
NCT00147342,,
NCT00145210,,
NCT00141635,,
NCT00140543,,
NCT00139646,,
NCT00139087,,
NCT00136968,,
NCT00135538,,
NCT00134095,,
NCT00001864,,
NCT00130624,,
NCT00130416,,
NCT00127959,,
NCT00127517,,
NCT00126698,,
NCT00121147,,
NCT00120809,,
NCT00108667,,
NCT00120146,,
NCT00119743,,
NCT00118469,,
NCT00117052,,
NCT00115921,,
NCT00114725,,
NCT00113100,,
NCT00112983,,
NCT00111137,,
NCT00110981,,
NCT00107068,,
NCT00106366,,
NCT00106054,,
NCT00105937,,
NCT00102843,,
NCT00099450,,
NCT00098878,,
NCT00096694,,
NCT00095368,,
NCT00094198,,
NCT00093977,,
NCT00093678,,
NCT00093366,,
NCT00089635,,
NCT00089115,,
NCT00088491,,
NCT00086879,,
NCT00080418,,
NCT00077116,,
NCT00067483,,
NCT00066898,,
NCT00063037,,
NCT00062595,,
NCT00059644,,
NCT00056238,,
NCT00053261,,
NCT00050297,,
NCT00049764,,
NCT00048360,,
NCT00045357,,
NCT00044473,,
NCT00044187,,
NCT00043992,,
NCT00043277,,
NCT00042783,,
NCT00040547,,
NCT00038363,,
NCT00039234,,
NCT00037661,,
NCT00036842,,
NCT00034788,,
NCT00028626,,
NCT00000490,,
NCT00025298,,
NCT00019396,,
NCT00016588,,
NCT00018226,,
NCT00010647,,
NCT00010036,,
NCT00008203,,
NCT00006316,,
NCT00006218,,
NCT00006000,,
NCT00005910,,
NCT00005709,,
NCT00005637,,
NCT00005556,,
NCT00005481,,
NCT00005335,,
NCT00005298,,
NCT00005277,,
NCT00005169,,
NCT00005156,,
NCT00005102,,
NCT00005015,,
NCT00005001,,
NCT00004938,,
NCT00004786,,
NCT00004771,,
NCT00004466,,
NCT00004410,,
NCT00004312,,
NCT00004226,,
NCT00004066,,
NCT00004062,,
NCT00003998,,
NCT00003627,,
NCT00003533,,
NCT00003401,,
NCT00003253,,
NCT00002922,,
NCT00002801,,
NCT00002389,,
NCT00002383,,
NCT00002269,,
NCT00002261,,
NCT00002241,,
NCT00002202,,
NCT00002159,,
NCT00002097,,
NCT00002069,,
NCT00002062,,
NCT00002034,,
NCT00002007,,
NCT00001861,,
NCT00001753,,
NCT00001729,,
NCT00001489,,
NCT00001473,,
NCT00001432,,
NCT00001431,,
NCT00001414,,
NCT00001375,,
NCT00001074,,
NCT00000927,,
NCT00000831,,
NCT00000810,,
NCT00000713,,
NCT00000684,,
NCT00000541,,
NCT00000540,,
NCT00000504,,
NCT00000369,,
NCT00000342,,
NCT00000319,,
NCT00000269,,
NCT02919410,,
NCT02814747,,
NCT02720757,,
NCT01907100,,
NCT00504608,,
NCT02629965,,
NCT02516553,,
NCT02296138,,
NCT02278302,,
NCT02268149,,
NCT02266550,,
NCT02264093,,
NCT02264067,,
NCT02263469,,
NCT02262559,,
NCT02254187,,
NCT02236182,,
NCT02231294,,
NCT02203500,,
NCT02184299,,
NCT02172807,,
NCT02172287,,
NCT02171767,,
NCT02106247,,
NCT02006732,,
NCT01958008,,
NCT01917916,,
NCT01904383,,
NCT01847547,,
NCT01608087,,
NCT01479322,,
NCT01371448,,
NCT01345682,,
NCT01276288,,
NCT01216384,,
NCT01177917,,
NCT01084486,,
NCT00993902,,
NCT00937885,,
NCT00886288,,
NCT00851331,,
NCT00828789,,
NCT00819052,,
NCT00806247,,
NCT00782509,,
NCT00730925,,
NCT00697554,,
NCT00668616,,
NCT00640198,,
NCT00625482,,
NCT00592618,,
NCT00563810,,
NCT00005516,,
NCT00560079,,
NCT00559975,,
NCT00553007,,
NCT00544934,,
NCT00543478,,
NCT00536679,,
NCT00536354,,
NCT00534053,,
NCT00532376,,
NCT00526708,,
NCT00523874,,
NCT00523835,,
NCT00520156,,
NCT00519558,,
NCT00519506,,
NCT00519181,,
NCT00040430,,
NCT00518544,,
NCT00513487,,
NCT00507715,,
NCT00498849,,
NCT00490386,,
